-2.21,1.00,-2.21
105.34,-47.65,105.34
109.39,-49.48,109.39
18.50,-8.37,18.50
-84.86,38.38,-84.86
-112.40,50.84,-112.40
-33.21,15.02,-33.21
70.36,-31.83,70.36
106.63,-48.23,106.63
46.82,-21.18,46.82
-55.44,25.08,-55.44
-102.95,46.57,-102.95
-55.77,25.23,-55.77
41.60,-18.82,41.60
98.12,-44.38,98.12
64.70,-29.26,64.70
-26.41,11.95,-26.41
-94.11,42.57,-94.11
-71.56,32.37,-71.56
12.30,-5.56,12.30
82.51,-37.32,82.51
80.19,-36.27,80.19
0.81,-0.36,0.81
-74.71,33.79,-74.71
-81.52,36.87,-81.52
-83.18,37.62,-83.18
-73.18,33.10,-73.18
0.74,-0.34,0.74
76.33,-34.53,76.33
76.73,-34.71,76.73
11.09,-5.02,11.09
-62.53,28.28,-62.53
-86.27,39.02,-86.27
-21.97,9.94,-21.97
54.42,-24.61,54.42
81.92,-37.05,81.92
37.18,-16.82,37.18
-47.73,21.59,-47.73
-82.91,37.50,-82.91
-42.90,19.41,-42.90
39.40,-17.82,39.40
86.75,-39.24,86.75
54.53,-24.66,54.53
-25.11,11.36,-25.11
-91.33,41.31,-91.33
-65.85,29.79,-65.85
13.87,-6.28,13.87
82.67,-37.39,82.67
79.57,-35.99,79.57
-1.63,0.74,-1.63
-82.18,37.17,-82.18
-86.27,39.02,-86.27
-12.72,5.75,-12.72
76.30,-34.51,76.30
95.59,-43.24,95.59
27.01,-12.22,27.01
-73.28,33.15,-73.28
-103.38,46.76,-103.38
-41.49,18.76,-41.49
60.08,-27.17,60.08
114.77,-51.91,114.77
58.92,-26.65,58.92
-49.68,22.47,-49.68
-115.79,52.38,-115.79
-78.32,35.43,-78.32
36.66,-16.58,36.66
118.83,-53.75,118.83
94.29,-42.65,94.29
-22.41,10.14,-22.41
-120.71,54.60,-120.71
-113.00,51.11,-113.00
3.63,-1.64,3.63
123.16,-55.71,123.16
126.81,-57.36,126.81
16.52,-7.47,16.52
-118.46,53.58,-118.46
-153.38,69.37,-153.38
-40.93,18.52,-40.93
114.08,-51.60,114.08
172.34,-77.95,172.34
71.02,-32.12,71.02
-103.68,46.89,-103.68
-195.80,88.56,-195.80
-105.84,47.87,-105.84
96.71,-43.74,96.71
223.67,-101.17,223.67
143.48,-64.90,143.48
-72.78,32.92,-72.78
-225.87,102.16,-225.87
-175.69,79.47,-175.69
42.83,-19.37,42.83
228.86,-103.52,228.86
202.17,-91.45,202.17
-8.55,3.87,-8.55
-207.66,93.93,-207.66
-218.30,98.74,-218.30
-27.23,12.32,-27.23
205.25,-92.84,205.25
337.83,-152.80,337.83
90.28,-40.83,90.28
-250.26,113.20,-250.26
-354.89,160.52,-354.89
-134.54,60.86,-134.54
173.45,-78.45,173.45
244.90,-110.77,244.90
143.02,-64.69,143.02
-138.38,62.59,-138.38
-340.81,154.15,-340.81
-181.64,82.16,-181.64
93.19,-42.15,93.19
283.86,-128.39,283.86
215.32,-97.39,215.32
-54.04,24.44,-54.04
-271.91,122.99,-271.91
-240.36,108.72,-240.36
69.46,-31.42,69.46
1321.00,-597.51,1321.00
1363.94,-616.93,1363.94
113.43,-51.30,113.43
-850.40,384.65,-850.40
-957.89,433.27,-957.89
-224.25,101.43,-224.25
617.09,-279.12,617.09
832.95,-376.76,832.95
302.53,-136.84,302.53
-449.13,203.15,-449.13
-734.41,332.19,-734.41
-356.70,161.34,-356.70
317.21,-143.48,317.21
660.44,-298.73,660.44
390.10,-176.45,390.10
-204.45,92.48,-204.45
-583.11,263.75,-583.11
-417.83,188.99,-417.83
108.06,-48.88,108.06
509.32,-230.37,509.32
429.64,-194.33,429.64
-27.13,12.27,-27.13
-430.71,194.82,-430.71
-431.85,195.33,-431.85
-41.79,18.90,-41.79
362.97,-164.18,362.97
420.79,-190.33,420.79
101.61,-45.96,101.61
-296.81,134.25,-296.81
-409.05,185.02,-409.05
-147.91,66.90,-147.91
236.72,-107.07,236.72
389.32,-176.09,389.32
187.90,-84.99,187.90
-175.58,79.42,-175.58
-372.24,168.37,-372.24
-221.41,100.15,-221.41
120.84,-54.66,120.84
341.89,-154.64,341.89
252.07,-114.02,252.07
-68.70,31.07,-68.70
-312.09,141.16,-312.09
-265.24,119.97,-265.24
20.48,-9.26,20.48
279.29,-126.33,279.29
277.98,-125.74,277.98
24.79,-11.21,24.79
-249.43,112.82,-249.43
-284.20,128.55,-284.20
-65.18,29.48,-65.18
207.36,-93.79,207.36
287.95,-130.25,287.95
101.21,-45.78,101.21
-167.50,75.76,-167.50
-277.28,125.42,-277.28
-136.07,61.54,-136.07
129.55,-58.60,129.55
267.12,-120.82,267.12
159.61,-72.20,159.61
-92.54,41.86,-92.54
-253.59,114.70,-253.59
-182.08,82.36,-182.08
54.36,-24.59,54.36
238.91,-108.06,238.91
202.19,-91.45,202.19
-17.60,7.96,-17.60
-219.89,99.46,-219.89
-216.69,98.01,-216.69
-17.27,7.81,-17.27
194.17,-87.83,194.17
-0.94,212.30,-0.94
0.08,-18.53,0.08
1.01,-229.04,1.01
1.01,-227.29,1.01
0.08,-18.32,0.08
-0.91,205.89,-0.91
-1.07,240.67,-1.07
-0.24,54.18,-0.24
0.81,-182.12,0.81
1.11,-250.98,1.11
0.39,-89.09,0.39
-0.69,155.31,-0.69
-1.14,257.27,-1.14
-0.55,123.64,-0.55
0.56,-125.65,0.56
1.16,-261.42,1.16
0.70,-157.06,0.70
-0.42,94.41,-0.42
-1.16,261.24,-1.16
-0.83,188.24,-0.83
0.26,-59.02,0.26
1.14,-258.37,1.14
0.96,-217.26,0.96
-0.10,21.96,-0.10
-1.09,246.02,-1.09
-1.09,246.27,-1.09
-0.08,17.52,-0.08
1.02,-230.63,1.02
1.19,-269.73,1.19
0.26,-59.43,0.26
-0.94,211.60,-0.94
-1.29,292.39,-1.29
-0.46,102.85,-0.46
0.83,-188.19,0.83
1.37,-309.90,1.37
0.65,-147.34,0.65
-0.69,156.63,-0.69
-1.43,323.46,-1.43
-0.86,193.38,-0.86
0.54,-122.02,0.54
1.48,-333.28,1.48
1.06,-240.15,1.06
-0.35,80.05,-0.35
-1.49,336.47,-1.49
-1.27,286.92,-1.27
0.14,-32.70,0.14
1.47,-332.22,1.47
1.47,-331.94,1.47
0.09,-20.70,0.09
-1.42,321.39,-1.42
-1.66,374.83,-1.66
-0.35,79.52,-0.35
1.33,-301.39,1.33
1.85,-418.23,1.85
0.64,-145.19,0.64
-1.23,277.83,-1.23
-2.04,461.99,-2.04
-0.97,219.83,-0.97
1.08,-244.87,1.08
2.22,-502.40,2.22
1.33,-300.75,1.33
-0.88,197.96,-0.88
-2.38,538.10,-2.38
-1.72,389.68,-1.72
0.61,-138.92,0.61
2.54,-573.87,2.54
2.18,-492.96,2.18
-0.28,63.36,-0.28
-2.69,606.97,-2.69
-2.72,613.83,-2.72
-0.14,32.74,-0.14
2.80,-632.97,2.80
3.34,-754.42,3.34
0.69,-156.88,0.69
-2.87,649.33,-2.87
-4.04,913.26,-4.04
-1.40,317.44,-1.40
2.89,-652.89,2.89
4.93,-1113.20,4.93
2.39,-541.07,2.39
-2.90,654.22,-2.90
-7.46,1685.65,-7.46
-4.27,964.42,-4.27
2.90,-654.82,2.90
1.49,-336.38,1.49
0.97,-220.01,0.97
-0.35,78.73,-0.35
-1.35,304.40,-1.35
-1.10,248.65,-1.10
0.15,-34.02,0.15
1.26,-285.18,1.26
1.26,-283.82,1.26
0.05,-11.89,0.05
-1.20,272.02,-1.20
-1.35,305.66,-1.35
-0.23,52.65,-0.23
0.87,-196.49,0.87
0.68,-153.97,0.68
0.22,-49.80,0.22
-0.41,91.96,-0.41
-0.61,138.15,-0.61
-0.27,60.84,-0.27
0.31,-70.41,0.31
0.61,-136.93,0.61
0.34,-76.99,0.34
-0.23,52.74,-0.23
-0.60,135.95,-0.60
-0.41,93.39,-0.41
0.16,-35.03,0.16
0.59,-132.20,0.59
0.48,-107.57,0.48
-0.07,16.18,-0.07
-0.56,127.50,-0.56
-0.53,120.63,-0.53
-0.02,3.77,-0.02
0.52,-118.24,0.52
0.59,-132.48,0.59
0.10,-23.60,0.10
-0.47,105.70,-0.47
-0.62,141.05,-0.62
-0.20,44.50,-0.20
0.41,-92.33,0.41
0.65,-145.95,0.65
0.29,-64.99,0.29
-0.34,77.71,-0.34
-0.67,150.96,-0.67
-0.38,86.61,-0.38
0.28,-62.56,0.28
0.69,-155.89,0.69
0.47,-105.90,0.47
-0.18,40.67,-0.18
-0.65,147.83,-0.65
-0.51,114.47,-0.51
0.08,-18.17,0.08
0.57,-128.95,0.57
0.55,-124.23,0.55
0.01,-2.46,0.01
-0.49,111.46,-0.49
-0.53,120.06,-0.53
-0.09,21.26,-0.09
0.42,-95.37,0.42
0.54,-121.44,0.54
0.16,-36.16,0.16
-0.36,80.44,-0.36
-0.52,117.03,-0.52
-0.22,49.67,-0.22
0.27,-60.31,0.27
0.51,-115.99,0.51
0.27,-61.76,0.27
-0.20,44.44,-0.20
-0.47,106.71,-0.47
-0.33,73.66,-0.33
0.13,-28.72,0.13
0.44,-100.42,0.44
0.35,-78.54,0.35
-0.06,13.90,-0.06
-0.40,91.46,-0.40
-0.37,84.62,-0.37
-0.00,0.87,-0.00
0.37,-84.50,0.37
0.39,-88.55,0.39
0.39,-87.64,0.39
0.36,-80.32,0.36
-0.00,0.87,-0.00
-0.34,77.85,-0.34
-0.36,82.41,-0.36
-0.05,12.31,-0.05
0.31,-69.39,0.31
0.39,-87.03,0.39
0.11,-24.38,0.11
-0.27,60.39,-0.27
-0.43,97.81,-0.43
-0.16,36.36,-0.16
0.22,-49.63,0.22
0.40,-90.99,0.40
0.22,-50.79,0.22
-0.17,38.54,-0.17
-0.40,90.25,-0.40
-0.27,60.49,-0.27
0.13,-29.04,0.13
0.41,-91.56,0.41
0.32,-71.53,0.32
-0.07,15.86,-0.07
-0.41,93.48,-0.41
-0.37,83.18,-0.37
0.01,-1.82,0.01
0.40,-90.19,0.40
0.42,-94.69,0.42
0.06,-12.98,0.06
-0.37,82.97,-0.37
-0.49,109.68,-0.49
-0.13,29.12,-0.13
0.34,-76.41,0.34
0.51,-115.43,0.51
0.21,-47.51,0.21
-0.30,67.05,-0.30
-0.54,121.97,-0.54
-0.29,64.67,-0.29
0.25,-55.83,0.25
0.57,-128.08,0.57
0.37,-83.41,0.37
-0.18,40.84,-0.18
-0.60,135.26,-0.60
-0.46,103.48,-0.46
0.11,-24.10,0.11
0.60,-135.24,0.60
0.57,-128.16,0.57
-0.02,4.12,-0.02
-0.60,135.17,-0.60
-0.64,144.56,-0.64
-0.09,19.28,-0.09
0.58,-130.79,0.58
0.73,-165.48,0.73
0.20,-45.18,0.20
-0.56,127.23,-0.56
-0.83,187.18,-0.83
-0.34,77.17,-0.34
0.51,-116.05,0.51
0.97,-218.89,0.97
0.50,-113.07,0.50
-0.45,102.14,-0.45
-1.05,237.54,-1.05
-0.72,161.88,-0.72
0.36,-80.50,0.36
1.18,-267.27,1.18
0.95,-214.09,0.95
-0.23,53.00,-0.23
-1.20,271.49,-1.20
-1.06,239.97,-1.06
0.05,-10.34,0.05
1.13,-256.30,1.13
1.15,-259.26,1.15
0.14,-30.84,0.14
-1.00,226.82,-1.00
-1.25,283.53,-1.25
-0.32,71.86,-0.32
1.17,-263.74,1.17
1.66,-375.73,1.66
0.65,-146.53,0.65
-0.95,215.59,-0.95
-1.37,308.75,-1.37
-0.61,137.22,-0.61
0.57,-128.83,0.57
1.22,-276.56,1.22
0.78,-175.68,0.78
-0.40,90.70,-0.40
-1.25,283.39,-1.25
-1.04,235.59,-1.04
0.26,-59.68,0.26
1.34,-303.07,1.34
1.17,-263.81,1.17
-0.34,76.72,-0.34
-6.45,1458.48,-6.45
-5.26,1189.02,-5.26
-0.53,120.41,-0.53
4.01,-906.64,4.01
4.54,-1024.84,4.54
1.05,-237.84,1.05
-2.91,657.28,-2.91
-3.94,889.64,-3.94
-1.41,317.92,-1.41
2.16,-488.29,2.16
3.58,-809.03,3.58
1.70,-384.01,1.70
-1.50,339.41,-1.50
-3.18,717.88,-3.18
-1.88,425.68,-1.88
0.97,-220.10,0.97
2.79,-629.29,2.79
2.03,-457.85,2.03
-0.52,118.21,-0.52
-2.44,551.55,-2.44
-2.06,465.86,-2.06
0.13,-29.83,0.13
2.09,-472.71,2.09
2.07,-466.88,2.07
0.20,-45.42,0.20
-1.77,400.75,-1.77
-2.05,463.71,-2.05
-0.50,111.97,-0.50
1.51,-340.38,1.51
2.04,-460.71,2.04
0.73,-165.97,0.73
-1.13,254.51,-1.13
-1.90,428.29,-1.90
-0.90,203.77,-0.90
0.85,-191.31,0.85
1.77,-399.58,1.77
1.08,-243.62,1.08
-0.58,131.61,-0.58
-1.64,371.34,-1.64
-1.19,268.79,-1.19
0.34,-76.21,0.34
1.51,-340.66,1.51
1.28,-290.30,1.28
-0.10,21.92,-0.10
-1.36,308.28,-1.36
-1.35,304.21,-1.35
-0.12,27.05,-0.12
1.18,-266.60,1.18
1.39,-313.80,1.39
0.32,-71.31,0.32
-1.00,225.47,-1.00
-1.37,309.19,-1.37
-0.50,112.51,-0.50
0.81,-183.24,0.81
1.35,-305.32,1.35
0.64,-145.47,0.64
-0.64,145.04,-0.64
-1.31,295.16,-1.31
-0.78,175.78,-0.78
0.44,-100.18,0.44
1.27,-286.14,1.27
0.89,-201.97,0.89
-0.26,59.66,-0.26
-1.16,263.14,-1.16
-1.00,226.72,-1.00
0.09,-19.60,0.09
1.07,-241.33,1.07
1.06,-238.70,1.06
0.09,-19.45,0.09
-0.95,214.71,-0.95
-194.11,-89.88,-194.11
16.94,7.84,16.94
211.83,98.08,211.83
207.85,96.24,207.85
16.69,7.73,16.69
-187.56,-86.85,-187.56
-223.49,-103.48,-223.49
-49.16,-22.76,-49.16
165.27,76.52,165.27
227.75,105.46,227.75
82.10,38.01,82.10
-140.39,-65.01,-140.39
-234.36,-108.52,-234.36
-112.20,-51.95,-112.20
115.78,53.61,115.78
237.23,109.84,237.23
141.99,65.74,141.99
-85.35,-39.52,-85.35
-238.84,-110.59,-238.84
-171.46,-79.39,-171.46
53.96,24.98,53.96
232.75,107.77,232.75
199.32,92.29,199.32
-20.07,-9.29,-20.07
-224.05,-103.74,-224.05
-223.48,-103.48,-223.48
-16.07,-7.44,-16.07
210.02,97.24,210.02
244.77,113.33,244.77
53.75,24.89,53.75
-192.67,-89.21,-192.67
-266.22,-123.26,-266.22
-93.33,-43.22,-93.33
170.22,78.82,170.22
282.12,130.63,282.12
133.70,61.91,133.70
-142.58,-66.02,-142.58
-294.43,-136.33,-294.43
-177.09,-81.99,-177.09
110.73,51.27,110.73
304.21,140.86,304.21
217.92,100.90,217.92
-73.47,-34.02,-73.47
-305.34,-141.38,-305.34
-261.09,-120.89,-261.09
29.75,13.78,29.75
304.69,141.08,304.69
302.80,140.20,302.80
18.79,8.70,18.79
-293.86,-136.06,-293.86
-345.20,-159.84,-345.20
-72.68,-33.65,-72.68
276.12,127.85,276.12
385.70,178.59,385.70
140.74,65.17,140.74
-263.86,-122.17,-263.86
-445.44,-206.25,-445.44
-207.00,-95.85,-207.00
226.73,104.98,226.73
464.06,214.87,464.06
277.14,128.32,277.14
-183.34,-84.89,-183.34
-499.00,-231.05,-499.00
-361.12,-167.21,-361.12
127.57,59.07,127.57
531.06,245.89,531.06
458.03,212.08,458.03
-58.47,-27.07,-58.47
-559.68,-259.15,-559.68
-565.65,-261.91,-565.65
-30.19,-13.98,-30.19
581.80,269.39,581.80
690.49,319.71,690.49
144.71,67.00,144.71
-591.22,-273.75,-591.22
-833.15,-385.77,-833.15
-295.94,-137.03,-295.94
608.29,281.65,608.29
1045.39,484.04,1045.39
506.99,234.75,506.99
-609.76,-282.33,-609.76
-1534.18,-710.36,-1534.18
-878.29,-406.67,-878.29
597.32,276.57,597.32
294.54,136.38,294.54
202.75,93.88,202.75
-73.44,-34.01,-73.44
-281.39,-130.29,-281.39
-226.34,-104.80,-226.34
29.05,13.45,29.05
228.77,105.93,228.77
223.21,103.35,223.21
8.99,4.16,8.99
-210.30,-97.37,-210.30
-235.48,-109.03,-235.48
-45.38,-21.01,-45.38
180.97,83.79,180.97
281.20,130.20,281.20
101.76,47.12,101.76
-224.06,-103.75,-224.06
-350.84,-162.45,-350.84
-168.05,-77.81,-168.05
152.05,70.40,152.05
265.75,123.05,265.75
151.03,69.93,151.03
-102.40,-47.41,-102.40
-261.04,-120.87,-261.04
-179.33,-83.03,-179.33
68.18,31.57,68.18
252.01,116.68,252.01
205.76,95.27,205.76
-30.62,-14.18,-30.62
-242.82,-112.43,-242.82
-230.57,-106.76,-230.57
-7.08,-3.28,-7.08
207.08,95.88,207.08
223.75,103.60,223.75
38.57,17.86,38.57
-163.67,-75.78,-163.67
-205.15,-94.99,-205.15
-64.17,-29.71,-64.17
127.70,59.13,127.70
187.40,86.77,187.40
78.76,36.47,78.76
-93.71,-43.39,-93.71
-170.56,-78.97,-170.56
-91.78,-42.50,-91.78
62.87,29.11,62.87
155.78,72.13,155.78
100.96,46.75,100.96
-38.33,-17.75,-38.33
-135.01,-62.51,-135.01
-110.15,-51.00,-110.15
16.93,7.84,16.93
119.48,55.32,119.48
109.65,50.77,109.65
2.30,1.06,2.30
-103.41,-47.88,-103.41
-111.45,-51.60,-111.45
-18.71,-8.66,-18.71
89.93,41.64,89.93
110.20,51.02,110.20
33.08,15.32,33.08
-70.66,-32.72,-70.66
-111.60,-51.67,-111.60
-45.85,-21.23,-45.85
55.69,25.79,55.69
102.53,47.47,102.53
58.55,27.11,58.55
-41.06,-19.01,-41.06
-97.73,-45.25,-97.73
-65.04,-30.11,-65.04
26.55,12.29,26.55
90.26,41.79,90.26
70.58,32.68,70.58
-12.13,-5.62,-12.13
-83.82,-38.81,-83.82
-76.02,-35.20,-76.02
-0.79,-0.36,-0.79
73.64,34.10,73.64
81.19,37.59,81.19
79.53,36.82,79.53
71.37,33.04,71.37
-0.81,-0.38,-0.81
-71.41,-33.07,-71.41
-75.60,-35.01,-75.60
-10.93,-5.06,-10.93
71.27,33.00,71.27
78.98,36.57,78.98
22.12,10.24,22.12
-54.20,-25.10,-54.20
-89.66,-41.51,-89.66
-33.00,-15.28,-33.00
44.53,20.62,44.53
82.57,38.23,82.57
46.57,21.56,46.57
-35.75,-16.55,-35.75
-82.80,-38.34,-82.80
-54.31,-25.15,-54.31
26.89,12.45,26.89
81.34,37.66,81.34
64.91,30.05,64.91
-14.25,-6.60,-14.25
-87.33,-40.43,-87.33
-75.48,-34.95,-75.48
1.62,0.75,1.62
79.53,36.82,79.53
88.38,40.92,88.38
12.00,5.56,12.00
-75.99,-35.18,-75.99
-96.07,-44.48,-96.07
-26.90,-12.46,-26.90
67.51,31.26,67.51
101.17,46.84,101.17
43.47,20.13,43.47
-60.85,-28.17,-60.85
-109.77,-50.83,-109.77
-58.21,-26.95,-58.21
51.85,24.01,51.85
116.23,53.82,116.23
75.69,35.05,75.69
-37.06,-17.16,-37.06
-120.11,-55.61,-120.11
-94.58,-43.79,-94.58
21.87,10.13,21.87
122.73,56.83,122.73
113.30,52.46,113.30
-3.73,-1.73,-3.73
-123.44,-57.15,-123.44
-132.82,-61.50,-132.82
-17.29,-8.01,-17.29
120.09,55.60,120.09
150.17,69.53,150.17
41.23,19.09,41.23
-114.84,-53.17,-114.84
-176.11,-81.54,-176.11
-71.79,-33.24,-71.79
108.39,50.19,108.39
201.36,93.23,201.36
108.67,50.32,108.67
-96.72,-44.78,-96.72
-221.87,-102.73,-221.87
-146.33,-67.75,-146.33
75.04,34.74,75.04
217.93,100.90,217.93
161.01,74.55,161.01
-38.67,-17.90,-38.67
-201.96,-93.51,-201.96
-174.51,-80.80,-174.51
