518.7448647341;220.1941311177;274.8587090368
503.4854857487;213.7169090274;260.8897246658
490.5453014131;208.2241266598;248.4995379035
478.2831705548;203.0191609174;236.7898415567
466.7122803232;198.107609413;225.7388369071
454.1571381659;192.7782677532;214.5269990818
447.3898098012;189.9057072894;206.3060358423
435.4230239652;184.8261080711;195.9339173709
424.1781873712;180.0529581245;186.1794769277
413.6672274523;175.5913203448;177.0200925078
410.7766199385;174.3643302516;171.2998798827
395.7549850004;167.9880245221;160.7451879981
387.5162449477;164.4908868524;153.2250242099
379.1875515482;160.9555662524;145.8735974852
378.6041804728;160.7079399224;141.6221471889
369.2521510314;156.7382389441;134.2198696594
363.3126377503;154.2170651357;128.2420526656
357.3057403673;151.6672884731;122.3872603982
354.7541172052;150.5841887003;117.8257970033
346.8611002761;147.23380179;111.6180304686
341.550577828;144.9796187498;106.3960193454
339.7311529903;144.2073187262;102.352298038
332.5381397791;141.1540657654;96.7983228683
327.0647488704;138.8307491654;91.889461488
321.5382931156;136.4849078746;87.0918824159
322.2256431878;136.7766706702;84.0403309881
314.8162431664;133.6315669579;78.9578200747
310.0463984712;131.6068880075;74.6716668086
304.3316894875;129.181137962;70.2741514964
306.6886518513;130.1816091281;67.7850977018
298.1855535927;126.5722580576;62.9669684743
294.1545472429;124.8611973782;59.2265457849
290.9930215533;123.5192093421;55.7410650311
288.7060572275;122.5484505802;52.4851386637
283.6616362995;120.4072209339;48.8075530926
279.4909280264;118.6368603063;45.3774892168
279.8447949931;118.7870679219;42.7261419947
273.7889420475;116.2165108558;39.157857666
272.2657778587;115.5699660167;36.3170643347
268.8887883288;114.1365190067;33.2817448478
271.8922827707;115.4114267579;31.0449535905
265.7174391945;112.7903611658;27.7952682309
263.1795896636;111.7131079526;25.0136981686
261.5351645948;111.0150909237;22.3608422824
264.4596143694;112.2564462043;20.0898644383
259.0981952299;109.9806588004;17.2156881488
254.6304033913;108.0841936809;14.4970598793
252.8979026198;107.3487907343;11.9953315255
252.0646852541;106.9951109462;9.5624620965
247.5309538265;105.0706561317;7.0415990948
244.8169985238;103.9186504534;4.6423401123
246.6859073241;104.7119551729;2.3387115136
243.0132813114;103.1530179212;1.61653377487451E-14
237.4526402036;110.7259845761;1.60428730688303E-14
235.6310521794;109.8765641304;2.2688992296
237.4164750164;110.7091204723;4.5725304866
234.6532794603;109.4206212235;6.7798296117
232.7792120268;108.5467292274;8.9691706525
232.6994119911;108.5095178596;11.2101825529
234.4120224416;109.3081212281;13.5550126669
231.5820391224;107.9884783339;15.6284261209
231.4496171055;107.9267289333;17.8576572785
231.2995693041;107.8567604945;20.0855285063
231.131907145;107.7785783457;22.3118701434
231.8487787221;108.112861052;24.6323583977
231.6451351047;108.0179004737;26.8638150598
235.0257784526;109.5943203563;29.5460387934
232.9840473125;108.6422454898;31.5641599419
233.6240915529;108.9407030206;33.9368099772
235.141767432;109.6484069056;36.4633524515
239.3261918509;111.5996360571;39.4651127716
236.3195034411;110.197594226;41.2986987706
236.8777550426;110.4579112229;43.7376155531
237.4153567869;110.7085990333;46.1904152594
242.3877895879;113.0272825281;49.5680629339
240.2072172879;112.0104649654;51.5184287517
243.343068999;113.4727366332;54.6268140303
245.5612721143;114.5071017332;57.5915383565
249.520557985;116.3533470555;61.0359711305
249.9114071392;116.5356030093;63.6611483793
252.9234656214;117.9401489464;66.9988194266
255.9014925836;119.328825725;70.3992716195
257.0898454244;119.8829637553;73.361341188
259.1261250274;120.8324965283;76.6104373503
261.130389287;121.7671003015;79.9042744474
267.4580808456;124.7177513337;84.6206682358
267.6476239592;124.8061367392;87.4767261688
271.2791179453;126.4995301954;91.5123435782
274.8668295112;128.1725075739;95.6244442424
279.2717762282;130.2265679618;100.1215061775
282.7666542903;131.8562563664;104.3932319573
286.2149031831;133.4642012324;108.7397635887
292.1785767262;136.2451078762;114.161945858
295.5228066548;137.8045479026;118.680989734
298.8174812538;139.3408798992;123.2729982033
304.6000357294;142.0373293349;129.0124618363
308.6275554632;143.9153926301;134.1394489811
313.4371023834;146.1581211913;139.7282593441
317.3439823329;147.9799292313;145.0370208664
322.8588973586;150.5515763418;151.2129467253
326.6375038321;152.3135694775;156.7083840876
332.0092981915;154.8184783253;163.1013938734
336.4796341644;156.9030302241;169.1948430037
344.9853980342;160.869333055;177.4996699311
349.2945706035;162.8787332244;183.8282383371
355.9732268361;165.9930417718;191.5681911468
364.988691363;170.1970219225;200.7890158994
376.3071864463;175.4749228587;211.5595728786
381.05088719;177.6869468434;218.8688426734
389.7082498503;181.7239413514;228.6326510767
398.2393962933;185.7020802706;238.5793801298
412.1908186636;192.207735364;252.1010025281
418.0693767027;194.9489519965;260.9844868548
430.1172908373;200.5669866223.274
443.5518916229;206.8316438529;288.2817901617
455.2384360598;212.2811690212;301.8123118973
472.152950922;220.1685368354;319.2466230414
488.8248893567;227.9427894038;337.0286520523
505.2500472427;235.6019663124;355.1550411173
524.4646298763;244.5618733427;375.8009341604
544.145194108;253.7390711608;397.3946294247
567.2792218532;264.5266454624;422.1906421204
587.8197300299;274.1048417276;445.7617084598
111.3605814759;51.9282919588;86.0364654527
109.9380458412;51.2649526984;86.5247404009
103.3837946604;48.2086551793;82.8777205732
112.1954267958;52.3175867248;91.6027091597
108.571437264;50.6276926531;90.2722534728
104.2582349757;48.6164133949;88.2704072063
887.0119105699;413.6204467734;764.6515523545
824.8971370346;384.6558521894;723.9845224096
108.467349226;50.5791556039;96.9153402217
100.0040997088;46.6326775411;90.9591854997
100.6694463822;46.9429337902;93.2042034045
100.6176297981;46.9187713203;94.8194150562
99.1798795785;46.2483373824;95.1285592036
99.1025226769;46.2122652667;96.7425270395
97.6601016228;45.5396532829;97.023937922
97.5572279673;45.4916825095;98.6361703119
97.4362385638;45.4352642241;100.2537589292
98.6118661448;45.9834683683;103.2531863541
97.1395461233;45.296914267;103.5040971984
97.6100898625;45.5163324161;105.8372989093
97.4101700725;45.423108287;107.4802307404
99.7326053059;46.5060776219;111.9803205172
96.9544407335;45.2105982062;110.7783292522
97.3223335022;45.3821494216;113.1584018779
97.0417666419;45.251318946;114.8225311542
98.5791192273;45.9681982298;118.7016512264
95.8172480958;44.6803165704;117.4168824254
84.6758170458;39.484981949;105.6027566313
90.3778938229;42.1439040176;114.7158561939
82.9925751103;38.7000733439;107.2172411496
85.6368221622;39.9331059943;112.6085331385
93.3901883607;43.5485600292;125.0031825088
89.5462014391;41.7560794897;122.0119159487
84.0642895466;39.1998219929;116.608615371
88.160648704;41.1099856386;124.5056990699
88.2760357693;41.1637915108;126.9365344466
84.5415944849;39.422392941;123.7885040573
80.3247860074;37.4560628549;119.774672232
83.6361531475;39.0001787113;127.0156681169
144.2049973362;67.2438946021;223.0676520296
142.4352806588;66.4186621627;224.4476601352
134.4946563856;62.7158882535;215.921061419
121.1254110062;56.4817067494;198.1399798407
116.0521507561;54.1160066429;193.4615107196
113.5304376684;52.9401125185;192.8942306274
109.0787754597;50.864268339;188.9196838621
88.8499417999;41.4314082879;156.8888977889
89.9734584043;41.9553126846;162.0016312273
92.8898205644;43.3152346938;170.5762928397
90.6172362025;42.2555112021;169.740944607
85.1929319814;39.7261166036;162.8127759115
81.6705771887;38.083615589;159.275092357
78.2108386626;36.4703130191;155.6823078708
76.1116752134;35.491457027;154.6718118285
72.7580603678;33.927640742;150.9840383789
69.0502500317;32.1986603873;146.3567874744
66.655730275;31.0820774872;144.3430569185
64.2984158602;29.9828437229;142.2945634947
61.5813735118;28.7158660683;139.3130771764
59.6968605948;27.8371032632;138.0955485055
58.6023998986;27.326747859;138.6650914166
55.2484381125;25.7627697929;133.7643068189
52.7138879257;24.5808896309;130.6370004429
50.2331246874;23.4240907348;127.4713503395
49.9312956786;23.2833455565;129.7911843368
46.1282536381;21.5099579288;122.875977824
44.1361534495;20.581026355;120.5339010937
42.5168532146;19.8259342546;119.0934487017
41.573332902;19.3859635073;119.4982945916
38.722272559;18.0564922354;114.2740070883
37.1970623063;17.3452750143;112.7631144943
36.0012789509;16.7876720782;112.17433744
34.8176645243;16.2357436067;111.5711919207
33.0712033107;15.4213553682;109.0572203487
31.6472894411;14.7573734263;107.4693863414
31.0686488775;14.4875489001;108.7237323853
29.1476627969;13.5917783795;105.1935231559
28.0571797212;13.0832777702;104.5113511006
26.7299141713;12.4643636799;102.8550014654
26.3998241146;12.3104401586;105.0357193997
24.160680749;11.2663104595;99.4903601078
24.0536628236;11.2164071813;102.6236498801
22.5833368772;10.5307829325;99.9404598064
22.0036285155;10.260460484;101.1264717214
20.3874892254;9.5068423564;97.4370064785
19.2237689385;8.9641906746;95.6770086978
18.8431984404;8.7867277369;97.8147600734
17.7074937219;8.2571399292;96.0326210528
16.7743727996;7.8220184972;95.2178367944
15.6903402037;7.316525796;93.4092162186
15.5804908668;7.265302209;97.4959675482
14.6362186931;6.824980863;91.5871210301
15.5251787279;7.239509735;92.425961311
16.0826460862;7.4994610334;91.2913280606
16.8040501646;7.8358572798;91.1329975297
16.9588785964;7.9080549632;88.033284066
17.8506425857;8.3238913407;88.8429366479
18.9603649796;8.8413633914;90.616416025
19.0416015999;8.8792446496;87.5132928358
19.7330128053;9.2016549896;87.3266153648
20.195999918;9.4175494258;86.1651399937
22.987832169;10.7194021848;94.6607309763
21.7980199111;10.1645836172;86.7267407888
22.4831053778;10.4840442168;86.5135526344
23.4238839874;10.9227364871;87.252595873
25.1729815064;11.738354055;90.8489518165
25.0729447082;11.6917061299;87.7419594688
26.0459992746;12.145448926;88.4482560154
27.6072653724;12.8734792639;91.0390708998
28.9163654524;13.4839226565;92.6608204087
29.0430485654;13.5429959622;90.4935831448
30.0676253643;14.0207639699;91.1501842162
33.3265460549;15.5404236452;98.3505798711
32.4791663297;15.14528399;93.3580426497
33.5484544896;15.6439012478;93.9721743662
34.2903961415;15.9898743219;93.6455693112
36.7638713206;17.1432747402;97.9312304462
37.1828797607;17.3386615847;96.6530096125
38.3072749415;17.8629756683;97.2083678848
39.8118873844;18.564587973;98.6629094254
40.5906892255;18.9277492356;98.2758172547
42.5154665931;19.8252876624;100.6001643611
44.0898382171;20.5594292074;101.9921371315
46.8813037058;21.8611109423;106.0576974633
46.9095360993;21.8742759236;103.8123859458
48.5517047682;22.6400317499;105.1387698542
50.2183636594;23.4172075544;106.4412999814
53.6112023763;24.999314231;111.2513967002
53.6241348094;25.0053447236;108.9733219701
55.8021152256;26.0209536709;111.0767028067
57.5710626084;26.8458273824;112.2758847762
60.7226217315;28.3154235366;116.0474041071
61.6381200565;28.7423274166;115.4583074992
64.8828394897;30.2553649369;119.1462547976
66.7697770264;31.1352583607;120.2222631739
69.1588736172;32.2493123971;122.1189258465
71.5829463954;33.3796760975;123.9785425345
74.5352003823;34.7563347404;126.6392557598
79.0355164632;36.854866593;131.7539598866
80.0745394936;37.3393709891;130.9879364637
83.6741564536;39.017899944;134.3325687454
86.8127440512;40.4814473765;136.7983913963
93.1543230967;43.4385742503;144.0984467491
94.2904401727;43.9683543433;143.1960080044
98.6539318077;46.0030839091;147.105805493
102.5407726656;47.8155475671;150.1434758889
109.7933194881;51.1974656915;157.877314718
100.4361820679;46.8341608541;141.8419356492
117.3514914476;54.7218991579;162.7824966253
124.9083956379;58.2457414538;170.1949655591
130.8615602339;61.0217476952;175.158780429
138.6500930246;64.6536001813;182.3185774623
147.1499558694;68.617151319;190.1014914
157.5667227834;73.4745695043;199.998038759
163.9467947057;76.4496459012;204.4649117754
173.4413478191;80.8770287287;212.5394200865
162.8698491581;75.947457945;196.1157715915
199.6464371041;93.096662545;236.227245623
164.0754725069;76.5096493454;190.7734595762
112.0642237049;52.2564057188;128.0424844603
113.0726353149;52.7266357751;126.9585799494
108.9455849495;50.8021605841;120.2081528017
100.8422120434;47.0234957411;109.3418452308
104.9628652741;48.9449878992;111.8399976439
108.4730527593;50.5818152051;113.5785049895
108.0415434415;50.3805991056;111.1657326902
109.5848314153;51.1002461066;110.796794049
110.4569425251;51.5069181958;109.7374194429
109.2842887054;50.9601007393;106.6818277627
108.0718687821;50.3947400442;103.6573265805
98.5501442543;45.9546869781;92.8710709112
98.5866302501;45.9717006773;91.2758405755
103.5007465518;48.2631907419;94.1395766011
107.0586823529;49.9222834532;95.6566994396
112.0668509471;52.2576308219;98.3573125887
108.5554029039;50.6202157082;93.5805442495
110.0104134572;51.2986982719;93.1404986383
107.1238181005;49.952656751;89.0686234265
107.0956346687;49.939514601;87.4389496524
107.7831050715;50.2600873146;86.404432087
144.6164898314;67.4357767039;113.8177793193
846.340419217;394.655018887;653.8771374402
848.4920118348;395.6583230019;643.4374851466
882.1004059015;411.3301745335;656.4924686747
111.0963104637;51.805060362;81.1347368409
114.7741436396;53.5200621373;82.2404942873
116.1845796988;54.1777592731;81.6695404687
117.5946667792;54.8352936773;81.0776474277
117.4586719151;54.7718782307;79.4197818368
118.8591821112;55.4249468605;78.8008254612
111.6688741234;52.0720511813;72.5779859034
128.7212330243;60.0236967264.82
640.5138375143;298.6765075872;399.847930804
621.4569266005;289.7901240873;380.0907422731
600.5450096103;280.0387370481;359.7777052357
584.9624859149;272.7724869155;343.1837123965
569.9685211344;265.7806863122;327.3797667836
549.9253089484;256.4343829759;309.1675303226
529.6391454667;246.9747895898;291.3671719607
519.7046194998;242.3422440513;279.6807916514
502.264324006;234.209700702;264.3338134403
483.8009510527;225.6000884985;248.9221561653
468.432431876;218.4336303119;235.5457618287
458.6861625887;213.8888703048;225.332100264
446.3214747019;208.1231216525;214.1282500129
440.4896584118;205.4037010555;206.3060358423
444.6165029519;207.3280802686;203.2049025859
420.1569737043;195.9224144655;187.303296708
410.6601625972;191.4939787182;178.4860974147
401.9028249207;187.4103650947;170.224776034
397.2914239397;185.2600335024;163.8970544294
384.9461343169;179.5033304091;154.5931047832
375.9022624547;175.2861037004;146.8750180629
367.6233337291;171.4255758344;139.6687382621
366.1355462847;170.7318091553;135.1717836286
357.7092195516;166.8025484695;128.2420526656
351.7949673304;164.0446873666;122.3872603982
348.415991738;162.4690451711;117.5334252985
342.3804020777;159.654603491;111.9020458133
336.2827987179;156.8112443479;106.3960193454
330.1247061889;153.9396786421;101.0161061576
329.1602128727;153.4899280225;97.3159609585
322.0203865896;150.1605723488;91.889461488
316.5791660828;147.6232895567;87.0918824159
311.9683164808;145.4732150767;82.639658805
314.3761870726;146.5960235735;80.0825753464
306.1493371021;142.7597804298;74.8881064226
300.5244449341;140.1368501356;70.4820631872
296.6298724295;138.3207811514;66.5888900953
298.034880709;138.9759472719;63.9210134511
289.6177632943;135.0509809619;59.2265457849
285.6124592925;133.1832770326;55.5674168534
282.4655494092;131.7158488545;52.155043452
280.1818355192;130.6509355785;48.9639875576
275.1803029896;128.3186826575;45.3774892168
270.1437862482;125.9701163305;41.891103389
271.3633678807;126.5388165855;39.4189100505
264.4683780304;123.3236300154;35.8295869611
262.9407176558;122.6112702837;33.0553384202
260.4881091256;121.4676001436;30.2087258844
260.7171091466;121.5743846071;27.6994224783
257.3148185013;119.9878704239;24.8393866831
254.7909318116;118.8109627322;22.1254649953
253.1480187091;118.0448597708;19.5318126484
254.1974726305;118.5342281712;17.1546396093
248.893074021;116.0607464777;14.3923879668
247.1865349166;115.2649742244;11.9080927507
245.4597916703;114.459780625;9.4577636064
243.7132516403;113.6453556337;7.0415990948
